date,time,open,high,low,close,volume
20160701,1400,22318,22327,22314,22318,53294
20160701,1405,22318,22323,22314,22318,28489
20160701,1410,22318,22323,22314,22323,39800
20160701,1415,22323,22327,22314,22318,46610
20160701,1420,22318,22327,22304,22309,190257
20160701,1425,22314,22314,22286,22295,178131
20160701,1430,22295,22300,22277,22282,154210
20160701,1435,22286,22291,22277,22286,78669
20160701,1440,22286,22295,22264,22268,133961
20160701,1445,22264,22291,22264,22286,164678
20160701,1450,22282,22291,22277,22291,73880
20160701,1500,22259,22259,22259,22259,75880
20160704,905,22259,22286,22223,22232,112213
20160704,910,22232,22246,22223,22241,130328
20160704,915,22237,22273,22228,22273,115326
20160704,920,22277,22286,22259,22282,29389
20160704,925,22286,22295,22273,22273,34236
20160704,930,22273,22300,22273,22300,13595
20160704,935,22295,22314,22295,22309,30384
20160704,940,22309,22323,22295,22309,48764
20160704,945,22309,22318,22300,22304,35739
20160704,950,22300,22300,22264,22273,72386
20160704,955,22273,22286,22268,22282,38838
20160704,1000,22282,22286,22277,22282,42041
20160704,1005,22282,22300,22282,22291,62590
20160704,1010,22291,22295,22282,22282,19900
20160704,1015,22286,22286,22273,22277,3597
20160704,1020,22273,22286,22264,22277,12644
20160704,1025,22277,22295,22273,22286,14457
20160704,1030,22291,22300,22282,22291,10087
20160704,1035,22291,22295,22282,22295,5344
20160704,1040,22295,22318,22291,22318,41765
20160704,1045,22314,22323,22304,22314,10628
20160704,1050,22318,22345,22318,22341,93606
20160704,1055,22345,22354,22336,22336,81843
20160704,1100,22345,22350,22341,22345,19206
20160704,1105,22350,22372,22350,22359,74830
20160704,1110,22354,22363,22350,22359,50649
20160704,1115,22359,22359,22341,22345,25221
20160704,1120,22350,22354,22341,22341,7315
20160704,1125,22341,22350,22336,22336,11773
20160704,1130,22341,22350,22336,22345,2289
20160704,1135,22350,22354,22345,22350,24618
20160704,1140,22341,22350,22341,22341,29451
20160704,1145,22350,22354,22341,22345,4888
20160704,1150,22345,22354,22341,22350,5907
20160704,1155,22345,22354,22345,22350,9134
20160704,1200,22350,22359,22345,22359,9865
20160704,1205,22354,22363,22350,22350,20427
20160704,1210,22354,22359,22350,22359,4290
20160704,1215,22359,22363,22354,22354,11660
20160704,1220,22363,22363,22350,22350,3170
20160704,1225,22354,22363,22354,22354,8021
20160704,1230,22354,22359,22350,22350,3936
20160704,1235,22354,22359,22350,22359,6413
20160704,1240,22359,22363,22359,22363,4918
20160704,1245,22359,22372,22359,22359,31816
20160704,1250,22363,22363,22350,22363,44039
20160704,1255,22359,22363,22341,22354,23489
20160704,1300,22350,22354,22345,22354,3164
20160704,1305,22354,22354,22350,22350,10527
20160704,1310,22354,22354,22341,22341,6794
20160704,1315,22341,22350,22341,22345,6547
20160704,1320,22345,22345,22336,22341,9300
20160704,1325,22341,22345,22332,22341,25706
20160704,1330,22345,22354,22336,22354,10044
20160704,1335,22354,22359,22350,22354,23622
20160704,1340,22354,22354,22336,22341,27418
20160704,1345,22341,22345,22336,22336,9488
20160704,1350,22341,22345,22332,22336,41582
20160704,1355,22336,22341,22332,22332,26231
20160704,1400,22336,22345,22332,22336,18793
20160704,1405,22341,22341,22309,22318,198299
20160704,1410,22318,22341,22318,22332,50210
20160704,1415,22332,22341,22327,22336,53744
20160704,1420,22336,22345,22327,22341,68499
20160704,1425,22341,22350,22336,22345,61136
20160704,1430,22345,22350,22332,22341,68746
20160704,1435,22341,22359,22336,22350,87549
20160704,1440,22354,22354,22336,22341,83809
20160704,1445,22341,22345,22336,22345,71939
20160704,1450,22341,22345,22341,22341,62665
20160704,1500,22336,22336,22336,22336,31748
20160705,905,22309,22350,22309,22345,114081
20160705,910,22341,22345,22304,22309,85798
20160705,915,22309,22318,22282,22282,50368
20160705,920,22286,22286,22259,22273,53309
20160705,925,22264,22286,22259,22282,33236
20160705,930,22282,22291,22277,22282,22761
20160705,935,22286,22286,22264,22268,64802
20160705,940,22268,22277,22264,22273,17897
20160705,945,22273,22277,22268,22277,56467
20160705,950,22277,22291,22277,22282,61629
20160705,955,22282,22295,22277,22282,45077
20160705,1000,22286,22295,22282,22291,76158
20160705,1005,22291,22323,22286,22318,144696
20160705,1010,22318,22323,22309,22314,38835
20160705,1015,22314,22314,22300,22309,8398
20160705,1020,22304,22314,22291,22291,4670
20160705,1025,22286,22286,22241,22259,64120
20160705,1030,22255,22277,22255,22264,7975
20160705,1035,22268,22277,22255,22264,9731
20160705,1040,22259,22282,22255,22277,14440
20160705,1045,22277,22304,22273,22295,20520
20160705,1050,22295,22309,22295,22304,11655
20160705,1055,22300,22300,22286,22286,16356
20160705,1100,22286,22295,22282,22282,20487
20160705,1105,22282,22295,22277,22295,22254
20160705,1110,22295,22300,22291,22291,28502
20160705,1115,22295,22295,22282,22286,17786
20160705,1120,22286,22300,22282,22300,27460
20160705,1125,22300,22300,22286,22291,26311
20160705,1130,22286,22300,22282,22291,20181
20160705,1135,22291,22291,22277,22282,17635
20160705,1140,22286,22286,22277,22277,23951
20160705,1145,22277,22282,22273,22277,21202
20160705,1150,22282,22286,22277,22277,17792
20160705,1155,22277,22286,22277,22282,4610
20160705,1200,22282,22291,22282,22286,3878
20160705,1205,22286,22291,22282,22286,7122
20160705,1210,22282,22286,22273,22277,8011
20160705,1215,22273,22282,22268,22277,17621
20160705,1220,22277,22277,22268,22268,13676
20160705,1225,22273,22273,22268,22273,5039
20160705,1230,22268,22273,22264,22268,23291
20160705,1235,22264,22282,22264,22277,6422
20160705,1240,22282,22282,22268,22282,19667
20160705,1245,22282,22286,22277,22282,30858
20160705,1250,22286,22286,22277,22277,4444
20160705,1255,22277,22286,22277,22286,5443
20160705,1300,22282,22291,22282,22291,20426
20160705,1305,22286,22291,22282,22286,6328
20160705,1310,22291,22291,22282,22282,14111
20160705,1315,22286,22291,22282,22286,6766
20160705,1320,22282,22282,22277,22282,7173
20160705,1325,22282,22295,22282,22295,11927
20160705,1330,22291,22300,22286,22291,11828
20160705,1335,22291,22291,22286,22291,18197
20160705,1340,22286,22291,22282,22282,3924
20160705,1345,22282,22286,22282,22282,5307
20160705,1350,22286,22291,22286,22286,8713
20160705,1355,22286,22291,22282,22282,33594
20160705,1400,22282,22291,22282,22282,8451
20160705,1405,22282,22300,22282,22295,18863
20160705,1410,22291,22300,22291,22295,9124
20160705,1415,22295,22300,22295,22295,16714
20160705,1420,22295,22300,22291,22291,20375
20160705,1425,22291,22300,22291,22300,27690
20160705,1430,22295,22318,22295,22309,56841
20160705,1435,22309,22323,22304,22309,42715
20160705,1440,22309,22318,22304,22309,49420
20160705,1445,22304,22314,22300,22304,77448
20160705,1450,22304,22304,22300,22300,34303
20160705,1500,22309,22309,22309,22309,47355
20160706,905,22219,22219,22178,22196,46647
20160706,910,22196,22200,22119,22124,23505
20160706,915,22119,22124,22092,22114,132692
20160706,920,22110,22124,22092,22101,48816
20160706,925,22096,22105,22083,22083,71478
20160706,930,22083,22092,22060,22060,124290
20160706,935,22060,22087,22042,22051,73853
20160706,940,22051,22065,22038,22047,41548
20160706,945,22051,22051,22024,22042,44295
20160706,950,22042,22051,22038,22047,27968
20160706,955,22042,22060,22042,22051,21113
20160706,1000,22047,22047,22033,22038,42376
20160706,1005,22033,22038,22015,22024,37220
20160706,1010,22024,22024,22006,22010,53466
20160706,1015,22015,22019,21992,22006,47492
20160706,1020,22001,22001,21952,21961,92081
20160706,1025,21961,21965,21938,21943,118295
20160706,1030,21943,21947,21920,21924,64169
20160706,1035,21924,21933,21893,21920,171578
20160706,1040,21915,21947,21915,21943,48288
20160706,1045,21943,21947,21915,21920,37466
20160706,1050,21920,21929,21906,21911,34284
20160706,1055,21911,21915,21897,21897,21272
20160706,1100,21902,21920,21893,21902,214375
20160706,1105,21897,21902,21875,21875,113386
20160706,1110,21879,21893,21875,21893,245309
20160706,1115,21888,21893,21843,21848,358996
20160706,1120,21848,21848,21816,21816,172193
20160706,1125,21820,21838,21802,21807,121277
20160706,1130,21802,21834,21793,21820,176442
20160706,1135,21816,21838,21802,21816,190613
20160706,1140,21811,21825,21807,21816,175905
20160706,1145,21816,21825,21811,21825,115472
20160706,1150,21825,21834,21816,21825,128678
20160706,1155,21829,21838,21816,21820,112540
20160706,1200,21825,21843,21816,21834,84450
20160706,1205,21838,21838,21825,21829,15348
20160706,1210,21834,21834,21811,21820,85491
20160706,1215,21820,21820,21811,21820,77154
20160706,1220,21820,21825,21811,21816,72170
20160706,1225,21816,21816,21807,21807,49199
20160706,1230,21807,21816,21793,21798,60706
20160706,1235,21798,21811,21793,21807,21914
20160706,1240,21807,21825,21802,21816,68964
20160706,1245,21816,21820,21811,21811,82006
20160706,1250,21811,21811,21798,21807,58899
20160706,1255,21807,21807,21784,21784,102953
20160706,1300,21789,21816,21789,21811,116743
20160706,1305,21816,21816,21802,21802,53483
20160706,1310,21802,21816,21802,21816,42830
20160706,1315,21816,21816,21802,21802,58360
20160706,1320,21798,21811,21793,21802,99236
20160706,1325,21802,21811,21798,21807,31439
20160706,1330,21798,21807,21798,21802,39207
20160706,1335,21802,21811,21798,21798,59528
20160706,1340,21798,21807,21798,21798,81805
20160706,1345,21802,21802,21775,21780,178154
20160706,1350,21780,21784,21771,21771,164613
20160706,1355,21775,21789,21762,21784,234946
20160706,1400,21784,21811,21780,21802,187362
20160706,1405,21807,21829,21802,21825,160998
20160706,1410,21825,21834,21820,21825,232491
20160706,1415,21825,21838,21811,21838,208573
20160706,1420,21838,21848,21825,21843,151292
20160706,1425,21843,21852,21825,21834,140882
20160706,1430,21838,21852,21834,21848,110975
20160706,1435,21848,21857,21834,21852,173123
20160706,1440,21852,21857,21843,21852,129947
20160706,1445,21848,21879,21848,21875,177406
20160706,1450,21875,21875,21848,21848,211808
20160706,1500,21861,21861,21861,21861,203879
20160707,905,21974,21979,21929,21938,138174
20160707,910,21938,22028,21915,22024,140533
20160707,915,22024,22078,22015,22069,104318
20160707,920,22074,22124,22060,22124,73015
20160707,925,22119,22146,22101,22105,101669
20160707,930,22105,22110,22051,22060,68869
20160707,935,22060,22092,22047,22074,64912
20160707,940,22069,22087,22047,22083,86753
20160707,945,22083,22087,22051,22074,54734
20160707,950,22078,22087,22065,22078,39427
20160707,955,22078,22101,22078,22096,50052
20160707,1000,22096,22101,22083,22092,43959
20160707,1005,22087,22124,22087,22110,41878
20160707,1010,22110,22133,22110,22124,68777
20160707,1015,22124,22128,22096,22124,52368
20160707,1020,22124,22151,22119,22124,86158
20160707,1025,22124,22133,22114,22128,35172
20160707,1030,22124,22124,22101,22110,40042
20160707,1035,22105,22119,22092,22096,52371
20160707,1040,22096,22096,22056,22074,84163
20160707,1045,22074,22101,22069,22092,42975
20160707,1050,22092,22105,22092,22096,13610
20160707,1055,22096,22101,22087,22087,7897
20160707,1100,22096,22114,22096,22105,18970
20160707,1105,22105,22110,22096,22101,9566
20160707,1110,22101,22101,22096,22096,6486
20160707,1115,22096,22096,22078,22083,27102
20160707,1120,22083,22083,22069,22078,30701
20160707,1125,22078,22087,22074,22078,40477
20160707,1130,22083,22092,22078,22092,42531
20160707,1135,22092,22096,22083,22083,50247
20160707,1140,22083,22087,22078,22083,58852
20160707,1145,22087,22087,22078,22083,12898
20160707,1150,22083,22087,22078,22087,7774
20160707,1155,22087,22096,22087,22092,16304
20160707,1200,22096,22096,22092,22096,4377
20160707,1205,22096,22105,22096,22101,2433
20160707,1210,22105,22105,22092,22101,11781
20160707,1215,22101,22101,22096,22101,13409
20160707,1220,22105,22110,22101,22110,11177
20160707,1225,22110,22110,22092,22092,3325
20160707,1230,22096,22114,22096,22110,11467
20160707,1235,22110,22114,22105,22105,14988
20160707,1240,22105,22110,22101,22110,52718
20160707,1245,22110,22110,22096,22105,112481
20160707,1250,22105,22110,22105,22105,21406
20160707,1255,22110,22114,22105,22110,59910
20160707,1300,22110,22110,22105,22105,11965
20160707,1305,22105,22114,22105,22105,4482
20160707,1310,22110,22114,22105,22114,10027
20160707,1315,22114,22114,22105,22110,12692
20160707,1320,22110,22110,22105,22105,2479
20160707,1325,22110,22114,22105,22114,7045
20160707,1330,22114,22114,22105,22105,7227
20160707,1335,22110,22110,22110,22110,5874
20160707,1340,22114,22114,22105,22110,5388
20160707,1345,22110,22114,22110,22114,1821
20160707,1350,22114,22114,22105,22110,2139
20160707,1355,22110,22114,22110,22110,1542
20160707,1400,22110,22114,22110,22114,2124
20160707,1405,22110,22119,22110,22114,20529
20160707,1410,22114,22133,22114,22124,34247
20160707,1415,22124,22124,22105,22110,23412
20160707,1420,22114,22119,22110,22119,3554
20160707,1425,22119,22128,22119,22124,7934
20160707,1430,22124,22124,22114,22114,7132
20160707,1435,22119,22119,22110,22110,19959
20160707,1440,22110,22119,22105,22114,27136
20160707,1445,22114,22114,22105,22110,29475
20160707,1450,22110,22114,22105,22114,31589
20160707,1500,22110,22110,22110,22110,64055
20160708,905,22056,22101,22038,22096,24472
20160708,910,22092,22164,22087,22133,63886
20160708,915,22133,22142,22114,22128,40520
20160708,920,22137,22137,22096,22110,28898
20160708,925,22110,22128,22101,22114,8612
20160708,930,22119,22119,22087,22110,17899
20160708,935,22105,22110,22078,22105,8499
20160708,940,22101,22114,22096,22101,26476
20160708,945,22096,22101,22087,22101,43696
20160708,950,22096,22105,22096,22101,60481
20160708,955,22096,22096,22047,22060,42427
20160708,1000,22056,22087,22047,22078,25950
20160708,1005,22083,22101,22078,22092,5438
20160708,1010,22087,22087,22069,22069,11045
20160708,1015,22069,22078,22065,22069,7683
20160708,1020,22074,22078,22056,22060,16491
20160708,1025,22060,22069,22056,22069,11191
20160708,1030,22069,22078,22060,22060,12151
20160708,1035,22060,22069,22015,22015,64368
20160708,1040,22010,22010,21943,21956,45681
20160708,1045,21965,22033,21965,22028,72775
20160708,1050,22028,22038,22019,22028,12064
20160708,1055,22033,22056,22024,22028,27553
20160708,1100,22024,22051,22019,22051,21607
20160708,1105,22047,22047,22019,22019,34895
20160708,1110,22019,22024,22006,22006,11837
20160708,1115,22001,22001,21988,21992,26805
20160708,1120,21992,21997,21974,21988,23423
20160708,1125,21983,21983,21952,21956,25107
20160708,1130,21952,21970,21938,21970,59938
20160708,1135,21970,21970,21952,21952,52086
20160708,1140,21956,21965,21952,21965,40959
20160708,1145,21961,21970,21947,21956,11323
20160708,1150,21952,21965,21947,21947,12738
20160708,1155,21943,21965,21943,21961,6002
20160708,1200,21956,21979,21956,21974,11110
20160708,1205,21979,22001,21979,21983,26140
20160708,1210,21988,21988,21970,21970,12588
20160708,1215,21974,21983,21974,21979,2100
20160708,1220,21979,21988,21974,21983,2109
20160708,1225,21988,22001,21979,21979,10147
20160708,1230,21974,21983,21974,21974,14353
20160708,1235,21979,21979,21965,21979,33053
20160708,1240,21974,21979,21970,21974,6047
20160708,1245,21974,21983,21974,21979,5946
20160708,1250,21979,21979,21974,21974,10577
20160708,1255,21979,21979,21961,21961,16690
20160708,1300,21961,21970,21961,21965,26162
20160708,1305,21961,21965,21956,21965,8306
20160708,1310,21961,21965,21961,21965,6293
20160708,1315,21965,21970,21961,21970,9717
20160708,1320,21970,21974,21965,21965,31252
20160708,1325,21965,21970,21961,21961,31568
20160708,1330,21965,21992,21965,21992,36424
20160708,1335,21992,22006,21992,21997,63310
20160708,1340,21992,22001,21988,21992,33723
20160708,1345,21992,21997,21983,21988,52797
20160708,1350,21992,21997,21983,21988,15979
20160708,1355,21992,21992,21983,21992,13371
20160708,1400,21992,22006,21988,21992,33521
20160708,1405,21992,22015,21992,22001,68448
20160708,1410,22001,22010,21988,21992,42841
20160708,1415,21992,21997,21988,21988,41124
20160708,1420,21997,21997,21983,21988,23223
20160708,1425,21983,21997,21979,21992,34817
20160708,1430,21992,21992,21974,21988,30399
20160708,1435,21983,21988,21979,21979,40068
20160708,1440,21983,21983,21974,21983,24998
20160708,1445,21983,21988,21974,21979,52688
20160708,1450,21983,21992,21979,21988,21663
20160708,1500,21997,21997,21997,21997,36357
20160711,905,22205,22273,22205,22264,179512
20160711,910,22268,22309,22250,22277,117669
20160711,915,22273,22282,22241,22282,52955
20160711,920,22282,22300,22268,22286,54035
20160711,925,22291,22304,22277,22286,49906
20160711,930,22286,22295,22273,22277,24461
20160711,935,22277,22327,22277,22282,155078
20160711,940,22282,22304,22277,22304,21708
20160711,945,22304,22318,22300,22318,53851
20160711,950,22318,22323,22304,22318,43308
20160711,955,22323,22336,22314,22327,82935
20160711,1000,22327,22336,22318,22323,70916
20160711,1005,22318,22341,22314,22318,50027
20160711,1010,22314,22336,22314,22323,32759
20160711,1015,22327,22332,22318,22318,36889
20160711,1020,22323,22336,22323,22327,88516
20160711,1025,22327,22341,22327,22332,48365
20160711,1030,22332,22345,22332,22336,39389
20160711,1035,22336,22341,22318,22327,30114
20160711,1040,22332,22341,22323,22327,11358
20160711,1045,22323,22327,22318,22323,15326
20160711,1050,22318,22323,22291,22309,75031
20160711,1055,22309,22318,22300,22318,42312
20160711,1100,22314,22318,22300,22304,13463
20160711,1105,22304,22309,22300,22304,18733
20160711,1110,22304,22318,22304,22318,10592
20160711,1115,22318,22332,22318,22323,21460
20160711,1120,22323,22327,22323,22323,7291
20160711,1125,22323,22332,22314,22318,7574
20160711,1130,22318,22327,22314,22323,13019
20160711,1135,22327,22332,22323,22323,13123
20160711,1140,22323,22332,22323,22327,3530
20160711,1145,22327,22359,22327,22354,126545
20160711,1150,22354,22359,22345,22354,22787
20160711,1155,22350,22359,22341,22345,11518
20160711,1200,22345,22350,22341,22345,18482
20160711,1205,22341,22350,22341,22345,9669
20160711,1210,22350,22350,22336,22345,5281
20160711,1215,22341,22350,22341,22350,13324
20160711,1220,22345,22345,22336,22345,1931
20160711,1225,22345,22350,22341,22341,13346
20160711,1230,22336,22345,22332,22336,5617
20160711,1235,22341,22341,22318,22323,9329
20160711,1240,22318,22327,22318,22323,9489
20160711,1245,22323,22332,22323,22332,18758
20160711,1250,22327,22336,22327,22332,3682
20160711,1255,22336,22341,22332,22336,3285
20160711,1300,22341,22341,22332,22336,8025
20160711,1305,22336,22336,22327,22332,13305
20160711,1310,22332,22341,22327,22336,6984
20160711,1315,22341,22345,22336,22336,9642
20160711,1320,22341,22341,22336,22336,10219
20160711,1325,22341,22341,22336,22336,9954
20160711,1330,22341,22341,22332,22336,13948
20160711,1335,22336,22345,22336,22336,42180
20160711,1340,22345,22345,22341,22345,11362
20160711,1345,22345,22354,22345,22350,19266
20160711,1350,22354,22354,22345,22350,16249
20160711,1355,22359,22363,22354,22359,28088
20160711,1400,22363,22363,22350,22354,17981
20160711,1405,22359,22363,22345,22363,40276
20160711,1410,22359,22372,22359,22359,43680
20160711,1415,22359,22363,22354,22354,52832
20160711,1420,22354,22363,22354,22359,71529
20160711,1425,22354,22363,22345,22350,154756
20160711,1430,22345,22354,22345,22345,87704
20160711,1435,22350,22354,22345,22345,118604
20160711,1440,22345,22359,22345,22350,83163
20160711,1445,22354,22354,22341,22341,113447
20160711,1450,22341,22345,22332,22336,746992
20160711,1500,22323,22323,22323,22323,112270
